PRISM Time Series Data
Locations: 57
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 800m
Period: 2023-01-01 - 2023-12-31
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2026-Apr-21
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
PEWH,-106.4726,41.3279,8743,2023-11-12,0.00,11.2,26.6,42.0
PEWH,-106.4726,41.3279,8743,2023-11-13,0.00,17.5,32.7,47.8
PEWH,-106.4726,41.3279,8743,2023-11-14,0.00,26.2,40.1,53.9
PEWH,-106.4726,41.3279,8743,2023-11-15,0.00,26.2,37.6,49.1
PEWH,-106.4726,41.3279,8743,2023-11-16,0.00,23.9,37.6,51.3
PEWH,-106.4726,41.3279,8743,2023-11-17,0.46,27.3,34.1,40.8
PEWH,-106.4726,41.3279,8743,2023-11-18,0.00,22.4,33.2,44.1
PEWH,-106.4726,41.3279,8743,2023-11-19,0.13,23.2,34.7,46.2
PEWH,-106.4726,41.3279,8743,2023-11-20,0.17,25.9,30.6,35.3
PEWH,-106.4726,41.3279,8743,2023-11-21,0.26,22.1,25.1,28.1
PEWH,-106.4726,41.3279,8743,2023-11-22,0.00,18.0,25.5,33.0
PEWH,-106.4726,41.3279,8743,2023-11-23,0.00,17.0,30.8,44.6
PEWH,-106.4726,41.3279,8743,2023-11-24,0.00,16.9,26.6,36.3
PEWH,-106.4726,41.3279,8743,2023-11-25,0.06,6.7,17.0,27.3
PEWH,-106.4726,41.3279,8743,2023-11-26,0.00,4.1,8.7,13.4
PEWH,-106.4726,41.3279,8743,2023-11-27,0.00,4.7,14.3,23.9
PEWH,-106.4726,41.3279,8743,2023-11-28,0.00,0.9,14.4,27.9
PEWH,-106.4726,41.3279,8743,2023-11-29,0.00,5.8,21.6,37.4
PEWH,-106.4726,41.3279,8743,2023-11-30,0.00,9.9,24.6,39.3
PEWH,-106.4726,41.3279,8743,2023-12-01,0.08,11.4,22.2,33.0
PEWH,-106.4726,41.3279,8743,2023-12-02,0.05,12.8,18.9,25.0
PEWH,-106.4726,41.3279,8743,2023-12-03,0.19,13.6,16.6,19.6
PEWH,-106.4726,41.3279,8743,2023-12-04,0.41,12.2,20.5,28.8
PEWH,-106.4726,41.3279,8743,2023-12-05,0.02,23.2,27.9,32.6
PEWH,-106.4726,41.3279,8743,2023-12-06,0.00,16.4,29.3,42.1
PEWH,-106.4726,41.3279,8743,2023-12-07,0.00,22.4,35.2,48.0
PEWH,-106.4726,41.3279,8743,2023-12-08,0.12,15.8,26.4,37.1
PEWH,-106.4726,41.3279,8743,2023-12-09,0.12,5.3,13.9,22.4
PEWH,-106.4726,41.3279,8743,2023-12-10,0.00,-1.7,8.8,19.2
PEWH,-106.4726,41.3279,8743,2023-12-11,0.22,3.5,14.2,24.9
PEWH,-106.4726,41.3279,8743,2023-12-12,0.10,17.6,24.8,32.1
PEWH,-106.4726,41.3279,8743,2023-12-13,0.00,16.8,26.2,35.6
PEWH,-106.4726,41.3279,8743,2023-12-14,0.00,13.4,27.1,40.9
PEWH,-106.4726,41.3279,8743,2023-12-15,0.00,12.5,24.5,36.5
PEWH,-106.4726,41.3279,8743,2023-12-16,0.00,8.0,19.4,30.9
PEWH,-106.4726,41.3279,8743,2023-12-17,0.00,10.4,26.2,42.0
PEWH,-106.4726,41.3279,8743,2023-12-18,0.00,11.5,23.9,36.2
PEWH,-106.4726,41.3279,8743,2023-12-19,0.00,11.2,28.4,45.6
PEWH,-106.4726,41.3279,8743,2023-12-20,0.00,24.2,33.6,42.9
PEWH,-106.4726,41.3279,8743,2023-12-21,0.00,23.4,33.7,44.0
PEWH,-106.4726,41.3279,8743,2023-12-22,0.00,23.3,32.1,41.0
PEWH,-106.4726,41.3279,8743,2023-12-23,0.00,18.9,29.7,40.6
PEWH,-106.4726,41.3279,8743,2023-12-24,0.29,15.9,23.8,31.7
PEWH,-106.4726,41.3279,8743,2023-12-25,0.00,1.5,8.6,15.7
PEWH,-106.4726,41.3279,8743,2023-12-26,0.00,-8.2,0.7,9.6
PEWH,-106.4726,41.3279,8743,2023-12-27,0.27,5.2,11.5,17.8
PEWH,-106.4726,41.3279,8743,2023-12-28,0.00,1.6,13.9,26.3
PEWH,-106.4726,41.3279,8743,2023-12-29,0.00,4.0,18.1,32.2
PEWH,-106.4726,41.3279,8743,2023-12-30,0.00,6.9,22.3,37.6
PEWH,-106.4726,41.3279,8743,2023-12-31,0.04,10.9,26.6,42.2

PEWH,-106.2644,39.4887,11509,2023-01-01,0.43,21.4,24.7,28.0
PEWH,-106.2644,39.4887,11509,2023-01-02,0.03,24.7,27.4,30.0
PEWH,-106.2644,39.4887,11509,2023-01-03,0.02,12.2,18.7,25.2
PEWH,-106.2644,39.4887,11509,2023-01-04,0.07,7.9,11.3,14.7
PEWH,-106.2644,39.4887,11509,2023-01-05,0.00,3.6,8.9,14.2
PEWH,-106.2644,39.4887,11509,2023-01-06,0.09,6.6,18.8,30.9
PEWH,-106.2644,39.4887,11509,2023-01-07,0.08,15.9,19.8,23.6
PEWH,-106.2644,39.4887,11509,2023-01-08,0.02,11.3,18.1,24.8
PEWH,-106.2644,39.4887,11509,2023-01-09,0.00,12.3,20.9,29.4
PEWH,-106.2644,39.4887,11509,2023-01-10,0.11,16.4,22.8,29.2
PEWH,-106.2644,39.4887,11509,2023-01-11,0.10,21.6,25.2,28.9
PEWH,-106.2644,39.4887,11509,2023-01-12,0.25,11.1,16.0,20.9
PEWH,-106.2644,39.4887,11509,2023-01-13,0.00,8.3,18.3,28.2
PEWH,-106.2644,39.4887,11509,2023-01-14,0.05,19.8,28.0,36.2
PEWH,-106.2644,39.4887,11509,2023-01-15,0.00,21.0,28.2,35.4
PEWH,-106.2644,39.4887,11509,2023-01-16,0.12,16.2,21.5,26.9
PEWH,-106.2644,39.4887,11509,2023-01-17,0.12,13.5,18.0,22.6
PEWH,-106.2644,39.4887,11509,2023-01-18,0.26,11.3,19.0,26.8
PEWH,-106.2644,39.4887,11509,2023-01-19,0.20,3.6,8.8,14.1
PEWH,-106.2644,39.4887,11509,2023-01-20,0.00,0.7,11.2,21.7
PEWH,-106.2644,39.4887,11509,2023-01-21,0.00,4.5,13.0,21.5
PEWH,-106.2644,39.4887,11509,2023-01-22,0.07,2.0,6.1,10.3
PEWH,-106.2644,39.4887,11509,2023-01-23,0.00,5.0,15.7,26.3
PEWH,-106.2644,39.4887,11509,2023-01-24,0.02,8.7,17.1,25.4
PEWH,-106.2644,39.4887,11509,2023-01-25,0.05,2.1,7.7,13.4
PEWH,-106.2644,39.4887,11509,2023-01-26,0.04,-1.6,1.8,5.3
PEWH,-106.2644,39.4887,11509,2023-01-27,0.05,-1.1,2.5,6.2
PEWH,-106.2644,39.4887,11509,2023-01-28,0.39,11.1,15.4,19.6
PEWH,-106.2644,39.4887,11509,2023-01-29,0.11,7.6,12.7,17.9
PEWH,-106.2644,39.4887,11509,2023-01-30,0.13,9.7,14.9,20.1
PEWH,-106.2644,39.4887,11509,2023-01-31,0.19,1.4,9.1,16.8
PEWH,-106.2644,39.4887,11509,2023-02-01,0.00,-7.5,3.7,15.0
PEWH,-106.2644,39.4887,11509,2023-02-02,0.04,-0.7,10.6,21.9
PEWH,-106.2644,39.4887,11509,2023-02-03,0.00,6.0,16.1,26.1
PEWH,-106.2644,39.4887,11509,2023-02-04,0.00,7.9,21.2,34.4
PEWH,-106.2644,39.4887,11509,2023-02-05,0.00,12.1,20.0,28.0
PEWH,-106.2644,39.4887,11509,2023-02-06,0.07,14.5,25.0,35.5
PEWH,-106.2644,39.4887,11509,2023-02-07,0.05,1.6,8.8,16.1
PEWH,-106.2644,39.4887,11509,2023-02-08,0.04,-0.8,12.0,24.8
PEWH,-106.2644,39.4887,11509,2023-02-09,0.11,0.2,10.6,21.1
PEWH,-106.2644,39.4887,11509,2023-02-10,0.00,-4.1,0.4,4.8
PEWH,-106.2644,39.4887,11509,2023-02-11,0.02,-3.1,15.7,34.5
PEWH,-106.2644,39.4887,11509,2023-02-12,0.07,14.1,26.5,38.9
PEWH,-106.2644,39.4887,11509,2023-02-13,0.00,13.6,23.2,32.8
PEWH,-106.2644,39.4887,11509,2023-02-14,0.04,12.2,23.4,34.7
PEWH,-106.2644,39.4887,11509,2023-02-15,0.09,6.1,12.3,18.5
PEWH,-106.2644,39.4887,11509,2023-02-16,0.04,-4.3,3.4,11.1
PEWH,-106.2644,39.4887,11509,2023-02-17,0.00,-8.8,-1.9,5.1
PEWH,-106.2644,39.4887,11509,2023-02-18,0.02,-0.1,14.5,29.1
PEWH,-106.2644,39.4887,11509,2023-02-19,0.02,8.8,18.2,27.5
PEWH,-106.2644,39.4887,11509,2023-02-20,0.08,11.2,16.5,21.8
PEWH,-106.2644,39.4887,11509,2023-02-21,0.09,15.6,21.0,26.4
PEWH,-106.2644,39.4887,11509,2023-02-22,0.01,15.0,24.9,34.9
PEWH,-106.2644,39.4887,11509,2023-02-23,0.30,-0.3,12.6,25.5
PEWH,-106.2644,39.4887,11509,2023-02-24,0.07,-1.2,5.1,11.3
PEWH,-106.2644,39.4887,11509,2023-02-25,0.19,5.8,12.7,19.6
PEWH,-106.2644,39.4887,11509,2023-02-26,0.00,10.2,22.3,34.5
PEWH,-106.2644,39.4887,11509,2023-02-27,0.10,11.6,22.0,32.4
PEWH,-106.2644,39.4887,11509,2023-02-28,0.08,6.1,14.2,22.4
PEWH,-106.2644,39.4887,11509,2023-03-01,0.13,-1.5,7.6,16.7
PEWH,-106.2644,39.4887,11509,2023-03-02,0.10,-0.7,10.2,21.0
PEWH,-106.2644,39.4887,11509,2023-03-03,0.03,2.8,12.7,22.7
PEWH,-106.2644,39.4887,11509,2023-03-04,0.18,2.5,14.0,25.6
PEWH,-106.2644,39.4887,11509,2023-03-05,0.03,1.3,14.1,26.8
PEWH,-106.2644,39.4887,11509,2023-03-06,0.00,9.7,16.5,23.2
PEWH,-106.2644,39.4887,11509,2023-03-07,0.00,14.2,24.7,35.1
PEWH,-106.2644,39.4887,11509,2023-03-08,0.00,14.7,24.0,33.3
PEWH,-106.2644,39.4887,11509,2023-03-09,0.00,13.7,22.4,31.1
PEWH,-106.2644,39.4887,11509,2023-03-10,0.01,10.2,17.8,25.5
PEWH,-106.2644,39.4887,11509,2023-03-11,0.60,16.2,24.1,32.0
PEWH,-106.2644,39.4887,11509,2023-03-12,0.28,15.2,22.3,29.4
PEWH,-106.2644,39.4887,11509,2023-03-13,0.27,15.4,21.5,27.5
PEWH,-106.2644,39.4887,11509,2023-03-14,0.00,14.6,22.9,31.2
PEWH,-106.2644,39.4887,11509,2023-03-15,0.00,12.3,23.7,35.0
PEWH,-106.2644,39.4887,11509,2023-03-16,0.13,18.9,27.8,36.7
PEWH,-106.2644,39.4887,11509,2023-03-17,0.02,2.3,12.2,22.0
PEWH,-106.2644,39.4887,11509,2023-03-18,0.00,-4.4,8.7,21.7
PEWH,-106.2644,39.4887,11509,2023-03-19,0.00,-5.9,8.2,22.4
PEWH,-106.2644,39.4887,11509,2023-03-20,0.04,0.4,13.4,26.5
PEWH,-106.2644,39.4887,11509,2023-03-21,0.14,11.1,20.7,30.2
PEWH,-106.2644,39.4887,11509,2023-03-22,0.23,8.1,17.5,27.0
PEWH,-106.2644,39.4887,11509,2023-03-23,0.38,9.6,21.0,32.5
PEWH,-106.2644,39.4887,11509,2023-03-24,0.13,7.2,16.5,25.9
PEWH,-106.2644,39.4887,11509,2023-03-25,0.11,2.0,12.5,22.9
PEWH,-106.2644,39.4887,11509,2023-03-26,0.02,-4.1,1.7,7.5
PEWH,-106.2644,39.4887,11509,2023-03-27,0.10,-7.5,3.6,14.6
PEWH,-106.2644,39.4887,11509,2023-03-28,0.05,-6.2,2.1,10.4
PEWH,-106.2644,39.4887,11509,2023-03-29,0.13,-6.7,13.6,33.9
PEWH,-106.2644,39.4887,11509,2023-03-30,0.03,15.5,27.6,39.7
PEWH,-106.2644,39.4887,11509,2023-03-31,0.17,11.1,23.1,35.1
PEWH,-106.2644,39.4887,11509,2023-04-01,0.19,8.0,12.6,17.1
PEWH,-106.2644,39.4887,11509,2023-04-02,0.09,11.8,23.4,35.1
PEWH,-106.2644,39.4887,11509,2023-04-03,0.00,20.9,29.9,39.0
PEWH,-106.2644,39.4887,11509,2023-04-04,0.04,22.0,30.5,39.1
PEWH,-106.2644,39.4887,11509,2023-04-05,0.12,2.5,11.7,20.9
PEWH,-106.2644,39.4887,11509,2023-04-06,0.00,-2.0,7.7,17.3
PEWH,-106.2644,39.4887,11509,2023-04-07,0.02,-2.0,14.3,30.7
PEWH,-106.2644,39.4887,11509,2023-04-08,0.00,13.6,27.1,40.5
PEWH,-106.2644,39.4887,11509,2023-04-09,0.00,21.3,29.5,37.7
PEWH,-106.2644,39.4887,11509,2023-04-10,0.00,20.4,30.6,40.7
PEWH,-106.2644,39.4887,11509,2023-04-11,0.00,23.9,38.4,52.9
PEWH,-106.2644,39.4887,11509,2023-04-12,0.00,31.1,42.5,53.9
PEWH,-106.2644,39.4887,11509,2023-04-13,0.00,32.0,41.9,51.8
PEWH,-106.2644,39.4887,11509,2023-04-14,0.00,25.5,35.8,46.0
PEWH,-106.2644,39.4887,11509,2023-04-15,0.16,13.3,23.7,34.1
PEWH,-106.2644,39.4887,11509,2023-04-16,0.03,8.7,16.1,23.6
PEWH,-106.2644,39.4887,11509,2023-04-17,0.03,11.7,25.7,39.6
PEWH,-106.2644,39.4887,11509,2023-04-18,0.00,23.1,34.4,45.6
PEWH,-106.2644,39.4887,11509,2023-04-19,0.00,26.0,35.2,44.4
PEWH,-106.2644,39.4887,11509,2023-04-20,0.10,6.6,19.2,31.8
PEWH,-106.2644,39.4887,11509,2023-04-21,0.09,2.8,10.8,18.9
PEWH,-106.2644,39.4887,11509,2023-04-22,0.37,3.2,11.9,20.6
PEWH,-106.2644,39.4887,11509,2023-04-23,0.17,12.3,19.1,26.0
PEWH,-106.2644,39.4887,11509,2023-04-24,0.00,11.0,23.6,36.2
PEWH,-106.2644,39.4887,11509,2023-04-25,0.22,20.1,29.7,39.3
PEWH,-106.2644,39.4887,11509,2023-04-26,0.31,18.1,26.7,35.3
PEWH,-106.2644,39.4887,11509,2023-04-27,0.00,21.8,30.6,39.4
PEWH,-106.2644,39.4887,11509,2023-04-28,0.14,20.9,31.0,41.2
PEWH,-106.2644,39.4887,11509,2023-04-29,0.00,15.2,24.5,33.7
PEWH,-106.2644,39.4887,11509,2023-04-30,0.00,21.6,34.4,47.3
PEWH,-106.2644,39.4887,11509,2023-05-01,0.00,28.6,38.3,48.0
PEWH,-106.2644,39.4887,11509,2023-05-02,0.00,31.5,43.0,54.6
PEWH,-106.2644,39.4887,11509,2023-05-03,0.06,29.9,40.8,51.7
PEWH,-106.2644,39.4887,11509,2023-05-04,0.00,30.1,41.2,52.3
PEWH,-106.2644,39.4887,11509,2023-05-05,0.03,30.3,38.6,46.8
PEWH,-106.2644,39.4887,11509,2023-05-06,0.00,26.7,35.5,44.3
PEWH,-106.2644,39.4887,11509,2023-05-07,0.04,23.3,33.1,42.9
PEWH,-106.2644,39.4887,11509,2023-05-08,0.02,26.1,33.0,40.0
PEWH,-106.2644,39.4887,11509,2023-05-09,0.00,28.4,38.2,47.9
PEWH,-106.2644,39.4887,11509,2023-05-10,0.00,31.6,42.2,52.7
PEWH,-106.2644,39.4887,11509,2023-05-11,0.25,28.5,39.9,51.3
PEWH,-106.2644,39.4887,11509,2023-05-12,0.74,29.3,31.5,33.7
PEWH,-106.2644,39.4887,11509,2023-05-13,0.17,29.8,35.0,40.3
PEWH,-106.2644,39.4887,11509,2023-05-14,0.11,29.2,37.8,46.4
PEWH,-106.2644,39.4887,11509,2023-05-15,0.02,30.7,40.7,50.8
PEWH,-106.2644,39.4887,11509,2023-05-16,0.03,31.8,40.7,49.6
PEWH,-106.2644,39.4887,11509,2023-05-17,0.02,32.6,41.0,49.4
PEWH,-106.2644,39.4887,11509,2023-05-18,0.00,32.4,42.1,51.8
PEWH,-106.2644,39.4887,11509,2023-05-19,0.05,31.9,39.0,46.0
PEWH,-106.2644,39.4887,11509,2023-05-20,0.19,30.9,38.7,46.6
PEWH,-106.2644,39.4887,11509,2023-05-21,0.03,31.4,39.6,47.8
PEWH,-106.2644,39.4887,11509,2023-05-22,0.00,32.7,42.6,52.4
PEWH,-106.2644,39.4887,11509,2023-05-23,0.01,32.6,43.4,54.1
PEWH,-106.2644,39.4887,11509,2023-05-24,0.05,32.2,43.5,54.8
PEWH,-106.2644,39.4887,11509,2023-05-25,0.09,32.7,40.7,48.7
PEWH,-106.2644,39.4887,11509,2023-05-26,0.00,33.7,44.4,55.1
PEWH,-106.2644,39.4887,11509,2023-05-27,0.00,34.7,44.6,54.5
PEWH,-106.2644,39.4887,11509,2023-05-28,0.00,32.0,42.3,52.5
PEWH,-106.2644,39.4887,11509,2023-05-29,0.00,31.2,42.3,53.4
PEWH,-106.2644,39.4887,11509,2023-05-30,0.00,34.2,45.1,56.1
PEWH,-106.2644,39.4887,11509,2023-05-31,0.00,35.6,45.2,54.7
PEWH,-106.2644,39.4887,11509,2023-06-01,0.13,33.1,43.6,54.1
PEWH,-106.2644,39.4887,11509,2023-06-02,0.17,31.6,39.1,46.5
PEWH,-106.2644,39.4887,11509,2023-06-03,0.35,29.9,34.5,39.0
PEWH,-106.2644,39.4887,11509,2023-06-04,0.04,31.3,37.6,43.9
PEWH,-106.2644,39.4887,11509,2023-06-05,0.29,33.0,41.5,50.0
PEWH,-106.2644,39.4887,11509,2023-06-06,0.13,33.1,43.0,52.9
PEWH,-106.2644,39.4887,11509,2023-06-07,0.06,34.1,44.8,55.6
PEWH,-106.2644,39.4887,11509,2023-06-08,0.36,33.6,43.0,52.3
PEWH,-106.2644,39.4887,11509,2023-06-09,0.02,33.6,44.5,55.3
PEWH,-106.2644,39.4887,11509,2023-06-10,0.00,34.6,44.3,54.0
PEWH,-106.2644,39.4887,11509,2023-06-11,0.00,33.5,44.1,54.7
PEWH,-106.2644,39.4887,11509,2023-06-12,0.06,33.4,44.3,55.3
PEWH,-106.2644,39.4887,11509,2023-06-13,0.12,31.2,39.5,47.8
PEWH,-106.2644,39.4887,11509,2023-06-14,0.15,30.9,37.9,44.9
PEWH,-106.2644,39.4887,11509,2023-06-15,0.09,32.9,43.5,54.1
PEWH,-106.2644,39.4887,11509,2023-06-16,0.17,32.8,41.8,50.8
PEWH,-106.2644,39.4887,11509,2023-06-17,0.15,31.4,39.2,47.0
PEWH,-106.2644,39.4887,11509,2023-06-18,0.13,30.2,36.4,42.6
PEWH,-106.2644,39.4887,11509,2023-06-19,0.00,33.8,45.6,57.4
PEWH,-106.2644,39.4887,11509,2023-06-20,0.00,39.3,52.5,65.7
PEWH,-106.2644,39.4887,11509,2023-06-21,0.00,39.4,51.2,63.0
PEWH,-106.2644,39.4887,11509,2023-06-22,0.00,39.5,52.5,65.6
PEWH,-106.2644,39.4887,11509,2023-06-23,0.00,40.3,51.1,62.0
PEWH,-106.2644,39.4887,11509,2023-06-24,0.00,35.4,49.0,62.5
PEWH,-106.2644,39.4887,11509,2023-06-25,0.00,32.8,46.1,59.4
PEWH,-106.2644,39.4887,11509,2023-06-26,0.00,37.5,51.4,65.4
PEWH,-106.2644,39.4887,11509,2023-06-27,0.00,41.8,54.3,66.7
PEWH,-106.2644,39.4887,11509,2023-06-28,0.00,43.7,54.7,65.8
PEWH,-106.2644,39.4887,11509,2023-06-29,0.00,41.6,53.8,65.9
PEWH,-106.2644,39.4887,11509,2023-06-30,0.00,38.5,51.8,65.0
PEWH,-106.2644,39.4887,11509,2023-07-01,0.02,36.5,46.1,55.7
PEWH,-106.2644,39.4887,11509,2023-07-02,0.00,35.4,48.0,60.7
PEWH,-106.2644,39.4887,11509,2023-07-03,0.00,40.4,51.2,62.0
PEWH,-106.2644,39.4887,11509,2023-07-04,0.00,42.3,54.8,67.3
PEWH,-106.2644,39.4887,11509,2023-07-05,0.02,42.3,54.1,65.8
PEWH,-106.2644,39.4887,11509,2023-07-06,0.00,41.0,53.1,65.3
PEWH,-106.2644,39.4887,11509,2023-07-07,0.00,40.4,53.4,66.4
PEWH,-106.2644,39.4887,11509,2023-07-08,0.00,40.3,53.6,66.9
PEWH,-106.2644,39.4887,11509,2023-07-09,0.00,40.7,53.5,66.3
PEWH,-106.2644,39.4887,11509,2023-07-10,0.00,41.7,55.1,68.5
PEWH,-106.2644,39.4887,11509,2023-07-11,0.00,46.3,56.3,66.3
PEWH,-106.2644,39.4887,11509,2023-07-12,0.00,47.6,59.1,70.5
PEWH,-106.2644,39.4887,11509,2023-07-13,0.00,47.4,58.4,69.4
PEWH,-106.2644,39.4887,11509,2023-07-14,0.00,46.8,58.2,69.6
PEWH,-106.2644,39.4887,11509,2023-07-15,0.00,45.0,55.9,66.7
PEWH,-106.2644,39.4887,11509,2023-07-16,0.00,43.6,55.2,66.8
PEWH,-106.2644,39.4887,11509,2023-07-17,0.00,43.8,57.1,70.5
PEWH,-106.2644,39.4887,11509,2023-07-18,0.00,49.3,62.2,75.1
PEWH,-106.2644,39.4887,11509,2023-07-19,0.05,47.2,59.2,71.3
PEWH,-106.2644,39.4887,11509,2023-07-20,0.21,47.1,57.3,67.5
PEWH,-106.2644,39.4887,11509,2023-07-21,0.31,42.2,54.1,66.0
PEWH,-106.2644,39.4887,11509,2023-07-22,0.00,42.1,53.7,65.3
PEWH,-106.2644,39.4887,11509,2023-07-23,0.00,43.3,56.0,68.7
PEWH,-106.2644,39.4887,11509,2023-07-24,0.00,47.6,60.1,72.7
PEWH,-106.2644,39.4887,11509,2023-07-25,0.00,49.5,62.6,75.6
PEWH,-106.2644,39.4887,11509,2023-07-26,0.00,49.6,60.2,70.8
PEWH,-106.2644,39.4887,11509,2023-07-27,0.04,44.6,57.4,70.2
PEWH,-106.2644,39.4887,11509,2023-07-28,0.00,45.3,57.3,69.3
PEWH,-106.2644,39.4887,11509,2023-07-29,0.00,47.9,60.2,72.5
PEWH,-106.2644,39.4887,11509,2023-07-30,0.00,48.5,59.3,70.2
PEWH,-106.2644,39.4887,11509,2023-07-31,0.10,48.0,58.9,69.9
PEWH,-106.2644,39.4887,11509,2023-08-01,0.81,45.3,57.4,69.4
PEWH,-106.2644,39.4887,11509,2023-08-02,0.59,45.5,53.8,62.1
PEWH,-106.2644,39.4887,11509,2023-08-03,0.26,45.2,53.1,61.1
PEWH,-106.2644,39.4887,11509,2023-08-04,0.00,44.2,52.2,60.2
PEWH,-106.2644,39.4887,11509,2023-08-05,0.00,44.0,52.6,61.3
PEWH,-106.2644,39.4887,11509,2023-08-06,0.00,44.7,52.6,60.5
PEWH,-106.2644,39.4887,11509,2023-08-07,0.00,43.5,53.5,63.5
PEWH,-106.2644,39.4887,11509,2023-08-08,0.00,43.8,52.0,60.1
PEWH,-106.2644,39.4887,11509,2023-08-09,0.00,39.6,50.0,60.4
PEWH,-106.2644,39.4887,11509,2023-08-10,0.00,39.3,49.7,60.2
PEWH,-106.2644,39.4887,11509,2023-08-11,0.05,44.2,52.8,61.5
PEWH,-106.2644,39.4887,11509,2023-08-12,0.06,44.6,53.1,61.6
PEWH,-106.2644,39.4887,11509,2023-08-13,0.06,44.6,50.7,56.7
PEWH,-106.2644,39.4887,11509,2023-08-14,0.00,43.0,52.6,62.2
PEWH,-106.2644,39.4887,11509,2023-08-15,0.00,42.8,53.4,64.1
PEWH,-106.2644,39.4887,11509,2023-08-16,0.00,45.1,56.2,67.3
PEWH,-106.2644,39.4887,11509,2023-08-17,0.06,48.7,58.0,67.2
PEWH,-106.2644,39.4887,11509,2023-08-18,0.01,47.4,58.4,69.4
PEWH,-106.2644,39.4887,11509,2023-08-19,0.10,47.8,54.8,61.7
PEWH,-106.2644,39.4887,11509,2023-08-20,0.00,48.1,58.6,69.1
PEWH,-106.2644,39.4887,11509,2023-08-21,0.00,49.1,60.5,72.0
PEWH,-106.2644,39.4887,11509,2023-08-22,0.00,48.0,59.6,71.2
PEWH,-106.2644,39.4887,11509,2023-08-23,0.02,50.6,59.4,68.2
PEWH,-106.2644,39.4887,11509,2023-08-24,0.02,49.4,57.9,66.4
PEWH,-106.2644,39.4887,11509,2023-08-25,0.45,46.4,55.9,65.5
PEWH,-106.2644,39.4887,11509,2023-08-26,0.58,46.0,50.8,55.7
PEWH,-106.2644,39.4887,11509,2023-08-27,0.05,47.7,55.0,62.3
PEWH,-106.2644,39.4887,11509,2023-08-28,0.05,46.7,54.6,62.5
PEWH,-106.2644,39.4887,11509,2023-08-29,0.00,43.4,51.9,60.5
PEWH,-106.2644,39.4887,11509,2023-08-30,0.00,43.1,53.5,64.0
PEWH,-106.2644,39.4887,11509,2023-08-31,0.02,46.9,56.6,66.3
PEWH,-106.2644,39.4887,11509,2023-09-01,0.00,43.8,56.1,68.5
PEWH,-106.2644,39.4887,11509,2023-09-02,0.00,43.8,55.9,68.0
PEWH,-106.2644,39.4887,11509,2023-09-03,0.06,42.7,53.3,63.9
PEWH,-106.2644,39.4887,11509,2023-09-04,0.05,41.8,52.1,62.4
PEWH,-106.2644,39.4887,11509,2023-09-05,0.00,34.6,46.3,58.0
PEWH,-106.2644,39.4887,11509,2023-09-06,0.00,33.8,47.0,60.2
PEWH,-106.2644,39.4887,11509,2023-09-07,0.00,38.3,51.6,65.0
PEWH,-106.2644,39.4887,11509,2023-09-08,0.00,38.9,50.7,62.5
PEWH,-106.2644,39.4887,11509,2023-09-09,0.00,38.8,51.0,63.1
PEWH,-106.2644,39.4887,11509,2023-09-10,0.00,38.5,50.6,62.8
PEWH,-106.2644,39.4887,11509,2023-09-11,0.20,36.7,45.9,55.0
PEWH,-106.2644,39.4887,11509,2023-09-12,0.05,33.8,43.3,52.8
PEWH,-106.2644,39.4887,11509,2023-09-13,0.00,33.1,44.9,56.7
PEWH,-106.2644,39.4887,11509,2023-09-14,0.00,33.8,44.5,55.2
PEWH,-106.2644,39.4887,11509,2023-09-15,0.33,34.2,41.5,48.8
PEWH,-106.2644,39.4887,11509,2023-09-16,0.36,30.5,37.6,44.8
PEWH,-106.2644,39.4887,11509,2023-09-17,0.00,29.9,43.2,56.5
PEWH,-106.2644,39.4887,11509,2023-09-18,0.00,33.3,44.8,56.3
PEWH,-106.2644,39.4887,11509,2023-09-19,0.09,33.5,43.4,53.4
PEWH,-106.2644,39.4887,11509,2023-09-20,0.07,30.9,40.6,50.2
PEWH,-106.2644,39.4887,11509,2023-09-21,0.03,31.0,43.1,55.1
PEWH,-106.2644,39.4887,11509,2023-09-22,0.00,32.2,43.9,55.6
PEWH,-106.2644,39.4887,11509,2023-09-23,0.00,28.0,41.2,54.3
PEWH,-106.2644,39.4887,11509,2023-09-24,0.00,26.3,38.3,50.3
PEWH,-106.2644,39.4887,11509,2023-09-25,0.00,27.1,40.2,53.3
PEWH,-106.2644,39.4887,11509,2023-09-26,0.00,30.6,44.9,59.3
PEWH,-106.2644,39.4887,11509,2023-09-27,0.00,35.5,48.1,60.8
PEWH,-106.2644,39.4887,11509,2023-09-28,0.02,36.1,50.0,63.8
PEWH,-106.2644,39.4887,11509,2023-09-29,0.00,35.6,49.3,63.0
PEWH,-106.2644,39.4887,11509,2023-09-30,0.00,35.1,48.3,61.6
PEWH,-106.2644,39.4887,11509,2023-10-01,0.02,34.9,47.4,59.9
PEWH,-106.2644,39.4887,11509,2023-10-02,0.00,35.8,45.7,55.5
PEWH,-106.2644,39.4887,11509,2023-10-03,0.22,26.5,39.3,52.1
PEWH,-106.2644,39.4887,11509,2023-10-04,0.09,25.1,30.3,35.4
